adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/e9zfOyNd3YaViIGadiqWg9x8pAq.jpg,"[28, 12, 878]",861,en,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures memories. When his memory implant goes wrong, Doug can no longer be sure what is and isn't reality.",6.1672,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,1990-06-01,Total Recall,False,7.306,5919,https://www.imdb.com/title/tt0100802/
False,/vHPCpnpOVnbH1Shpq8TQKwo6zJB.jpg,"[37, 28]",11969,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",5.3459,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,1993-12-25,Tombstone,False,7.589,2183,https://www.imdb.com/title/tt0108358/
False,/dKC5qWi6S8SKkSzrP6LxTk0cb98.jpg,"[14, 27, 53]",635910,en,The Last Voyage of the Demeter,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,5.4283,/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,2023-08-09,The Last Voyage of the Demeter,False,6.774,1677,https://www.imdb.com/title/tt1001520/
False,/vHPCpnpOVnbH1Shpq8TQKwo6zJB.jpg,"[37, 28]",11969,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",5.3459,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,1993-12-25,Tombstone,False,7.589,2183,https://www.imdb.com/title/tt0108358/
False,/dKC5qWi6S8SKkSzrP6LxTk0cb98.jpg,"[14, 27, 53]",635910,en,The Last Voyage of the Demeter,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,5.4283,/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,2023-08-09,The Last Voyage of the Demeter,False,6.774,1677,https://www.imdb.com/title/tt1001520/
False,/6Wsz7jJ3ARNtlXAV7c3bJGDlsf9.jpg,"[10752, 28]",1241436,en,Warfare,A platoon of American Navy SEALs in the home of an Iraqi family overwatches the movement of US forces through insurgent territory.,6.0084,/oXsDTDt1MqxJreROd2cbd2FMOZ2.jpg,2025-04-10,Warfare,False,0.0,0,https://www.imdb.com/title/tt31434639/
False,/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg,"[35, 28, 12, 14, 878]",590223,en,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",6.2378,/718NnyxyQuBQcGWt9sdelA1Zc3h.jpg,2020-10-16,Love and Monsters,False,7.296,4104,https://www.imdb.com/title/tt2222042/
False,/oE5czy0nsAI8G89okzrH3Vfy7lo.jpg,"[878, 53]",1125623,en,Renner,"A computer genius invents an A.I life coach to help him find love, but realizes too late he accidentally programmed his manipulative mother into the code.",5.7518,/vCjaL0KXxcHYq2tMLncceE8m6S1.jpg,2025-02-07,Renner,False,4.8,6,https://www.imdb.com/title/tt13153584/
False,/xFpxGFvF9EjzAYhxpo28GWGn2nr.jpg,"[18, 10749]",5879,ja,愛のコリーダ,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",6.3095,/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,1976-09-15,In the Realm of the Senses,False,6.6,638,https://www.imdb.com/title/tt0074102/
False,/fNtmDJGvQWetrqzwnoh2PcI1C0x.jpg,"[35, 18]",1422179,no,På villspor,"When chaotic single mother Emilie hits a new low, she looks to her brother for help. He has a brilliant plan: to enter a cross-country ski marathon.",6.7087,/7uVdqyf7xiHeGjxhnRTKjGnO0Gm.jpg,2025-02-27,The Wrong Track,False,6.5,20,https://www.imdb.com/title/tt31828532/
False,/pxsR974ez8bQx0GDixxiKr7pk1o.jpg,"[16, 35, 10751]",9836,en,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",5.7509,/za41IHkj6LnkilfTzv5B2qmthKD.jpg,2006-11-16,Happy Feet,False,6.2,5165,https://www.imdb.com/title/tt0366548/
False,/qpPFF8Sed5lkXngWraJdN8WkwDG.jpg,"[35, 18]",2108,en,The Breakfast Club,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",6.0187,/wM9ErA8UVdcce5P4oefQinN8VVV.jpg,1985-02-15,The Breakfast Club,False,7.734,8102,https://www.imdb.com/title/tt0088847/
False,/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg,"[18, 36]",76203,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",5.8222,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,2013-10-18,12 Years a Slave,False,7.936,11404,https://www.imdb.com/title/tt2024544/
False,/qcP0HoJVDLoGwfoLKwzp6OzwY2u.jpg,"[53, 28, 12, 878]",44833,en,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",6.0657,/9b0Im7SfedHiajTwzSL9zGyBI7M.jpg,2012-04-11,Battleship,False,5.861,5585,https://www.imdb.com/title/tt1440129/
False,/pR51tWHlUWUEnPUc5my9anqcDto.jpg,"[10751, 16, 14]",73456,en,Barbie: Princess Charm School,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",5.9901,/lI2jPbssax6XX5vDqB9mTJHGzfH.jpg,2011-08-11,Barbie: Princess Charm School,False,7.5,827,https://www.imdb.com/title/tt2066832/
False,/5uLqjVQlKNR4MbOeuheaRihPxAx.jpg,"[53, 878, 18, 27]",333371,en,10 Cloverfield Lane,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",5.9919,/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg,2016-03-10,10 Cloverfield Lane,False,6.993,8068,https://www.imdb.com/title/tt1179933/
False,/4lWr2j3ZSEe8qlt3W3ma8TiiMQB.jpg,"[10751, 35, 14]",531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",5.8494,/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg,2020-10-26,Roald Dahl's The Witches,False,6.4,2831,https://www.imdb.com/title/tt0805647/
False,/m5n1nguLC3pTJLPKhN5Ek0aNT6E.jpg,"[18, 10751, 10402, 10749]",15121,en,The Sound of Music,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",5.9855,/5qQTu2iGTiQ2UvyGp0beQAZ2rKx.jpg,1965-03-02,The Sound of Music,False,7.7,3349,https://www.imdb.com/title/tt0059742/
False,/z6ueaizIb3vH3l1l4xSr2bET2Am.jpg,"[80, 53, 9648]",13252,en,Cleaner,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",4.4311,/8KhDbFg9STRlvrOLvaQ7PjOo7XT.jpg,2007-09-11,Cleaner,False,6.08,841,https://www.imdb.com/title/tt0896798/
False,/okDSa60ahO3emo5M6N5lUtkUZmc.jpg,"[28, 12, 18, 10751]",1011477,en,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",6.4771,/1GZcCJXGk4i1jnDQuyn1rsj3wEP.jpg,2025-05-08,Karate Kid: Legends,False,0.0,0,https://www.imdb.com/title/tt1674782/
False,/6FYGoDGKdIoyqNX0KBPTZOV0YHX.jpg,[18],424386,it,Una donna per tutti,Malu plays a woman held up in their criminal cases boyfriend. Film in the lungs traditions of the genre tells the story of suffering and the sexual outrages innocent girl in jail.,5.7213,/1v9VE9exQof3L12sSOrryUKjesR.jpg,1991-03-30,Una donna per tutti,False,4.0,4,https://www.imdb.com/title/tt0205884/
False,/hph1RMsL4223xyqxfEx3OXodf5E.jpg,"[28, 16, 878]",24752,ja,ドラゴンボールZ とびっきりの最強対最強,"After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Frieza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight... until Goku transforms into a Super Saiyan.",5.386,/uqTSXqjaSgSAT2lCv3GyZeodQPG.jpg,1991-07-20,Dragon Ball Z: Cooler's Revenge,False,7.0,683,https://www.imdb.com/title/tt1125254/
False,/3xU4aJpI1y9wxLqBzePPqfcRQHN.jpg,"[35, 28]",10661,en,You Don't Mess with the Zohan,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,5.9898,/gBhLQmpCPoKFMCGsulMbIFzrBID.jpg,2008-06-05,You Don't Mess with the Zohan,False,5.7,3832,https://www.imdb.com/title/tt0960144/
False,/2qPX5aPduEvlQIJBhniYyykTp5W.jpg,[18],210203,en,The Favourite Game,"As a kid, Leo thought he possessed, like a magician, the secret power to make things happen. As a young man, he certainly knows how to make things happen with women. But as his best friend Krantz would say to him, ""Why do you always ask questions you already know answers to?"" Leo believes firmly in what he invents from one day to the next. Images, impressions, stories fill his head. That's just how he is: life, for Leo, is just a game. Behind this childlike attitude, hides the very essence of his own life's quest.",6.3876,/417bYgeqOWmj53zau5LL7cdVNvA.jpg,2003-02-28,The Favourite Game,False,3.6,5,https://www.imdb.com/title/tt0299868/
False,/kCFV7cTAjB0dhNBe3HAdSwsaoSu.jpg,"[35, 12, 10751]",1212205,it,Me contro Te: Il film - Operazione spie,"The alliance of Malefics, formed by Mr. S., Perfidia, Viperiana and Serpe have convinced the world that He and Sophi are criminals and the two, in order not to be wanted, join other characters to prove their innocence and bring harmony back to the planet.",5.515,/upG5DLCYPt9czIFaecAis0ddety.jpg,2024-06-01,Me contro Te: Il film - Operazione spie,False,5.0,4,https://www.imdb.com/title/tt31985563/
False,/rGLyAibq9uE5Grc4McrJ5SEoEjQ.jpg,[18],659956,en,Brave the Dark,"When Mr. Deen discovers one of his students has been living out of his car and thrown into jail, he decides to bail him out. Determined to curb Nate’s self-destructive behavior, Deen quickly discovers a host of dark secrets slowly tearing Nate apart. What began as a good deed becomes a desperate fight to save Nate from his own demons. As Nate spirals deeper into despair, Deen must decide how far he’s willing to go to save a kid on the brink of losing everything—even himself.",5.4438,/ddOe8coyI38cauKrd5PRu4bfj9u.jpg,2025-01-23,Brave the Dark,False,5.9,18,https://www.imdb.com/title/tt10381102/
False,/rUAn3Ul1tL7JXMjZ951UOI3F0UA.jpg,"[18, 53]",1700,en,Misery,"After an accident, acclaimed novelist Paul Sheldon is rescued by a nurse who claims to be his biggest fan.  Her obsession takes a dark turn when she holds him captive in her remote Colorado home and forces him to write back to life the popular literary character he killed off.",4.775,/23Y65uWaVMpqfbZTN3CT0aei4D5.jpg,1990-11-30,Misery,False,7.8,4770,https://www.imdb.com/title/tt0100157/
False,/qifYc5jT4CZxmLH9DfOlipioSPp.jpg,"[12, 14]",2268,en,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",5.0859,/6DTH9poR8RAw859L6OuokT7z993.jpg,2007-12-04,The Golden Compass,False,6.1,4584,https://www.imdb.com/title/tt0385752/
False,/eJ6kPtua2rEvjxHdCtnIobXJZSf.jpg,"[80, 18, 9648, 53]",829,en,Chinatown,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",5.2465,/kZRSP3FmOcq0xnBulqpUQngJUXY.jpg,1974-06-20,Chinatown,False,7.912,3912,https://www.imdb.com/title/tt0071315/
False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",7.5062,/nFWhttU8PM50t25NPdy7PE7rv3G.jpg,2018-03-21,Pacific Rim: Uprising,False,6.1,5027,https://www.imdb.com/title/tt2557478/
False,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,"[10751, 16, 12, 35, 14]",508439,en,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",6.5598,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,2020-02-29,Onward,False,7.7,6233,https://www.imdb.com/title/tt7146812/
False,/yWJFhC4G5dzbABsfYSygX1P67ki.jpg,"[9648, 878, 53]",22824,en,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",7.1334,/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg,2009-11-05,The Fourth Kind,False,6.3,1741,https://www.imdb.com/title/tt1220198/
False,/1GZCV0dwIoAn6jpWPfVAbeMTVC2.jpg,"[12, 10751, 18]",481848,en,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",5.7075,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,2020-02-19,The Call of the Wild,False,7.5,3778,https://www.imdb.com/title/tt7504726/
False,/u4WhRGijDKKeRF5Np38c4V19MO.jpg,"[53, 18]",1145758,en,Birder,"Kristian Brooks, a birdwatcher, invades a nude campground in New Hampshire, ensnaring locals with his dark fetish, highlighting the dangers of consent.",6.11,/145oDHaikwhDYuS2BZauZ8u4zTT.jpg,2023-08-11,Birder,False,3.2,4,https://www.imdb.com/title/tt21253186/
